"taxonomy1","taxonomy2","score"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Community / Civic / Special Interest Groups (Non-Medical)","Art Galleries","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Excavation - in Existing Infrastructure","Marble, Granite & Stone Products","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Auto Repair Garage (No heavy trucks)","Missiles, Explosives & Fireworks","0.015873017"
"Retail - Auto Parts / accessories (incl installation of accessories)","Hardware Stores","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Community / Civic / Special Interest Groups (Non-Medical)","Art Galleries","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Building Owner - Single Occupancy - Retail","Breaks, Wheels & Tire Dealers","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Carpentry (incl. Wood Shop Operations)","Medical Supply Manufacturers","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Community / Civic / Special Interest Groups (Non-Medical)","Dance Schools","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Snow Plowing - Commercial (No public roads)","Auto Parts Manufacturers","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Software Developers (Pre-Packaged)","Environmental Engineering Services","0.015873017"
"Gas Station - Full Serve (No Repairs)","Automobile Dealers & Manufacturers","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Retail - Auto Parts / accessories (incl installation of accessories)","Lighting Stores","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Marketing Consultants","Executive, Legislative & Government Institutions","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Carpentry (incl. Wood Shop Operations)","Kitchen Furniture & Equipment","0.015873017"
"Business Services - Not Otherwise Classified","DJs & Event Entertainers","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Retail - Paint / Wallpaper (No Work Off Premises)","Construction Services","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Retail - Paint / Wallpaper (No Work Off Premises)","Construction Services","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Physicians and Surgeons (No Specialist Surgeons)","Adoption Agencies & Foster Care","0.015873017"
"Electrical Contractors - Commercial (No Industrial)","Malls & Shopping Center","0.015873017"
"Business Services - Not Otherwise Classified","RV Parks & Campgrounds","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Auto Body / Paint Shops","Executive, Legislative & Government Institutions","0.015873017"
"Building Owner - Single Occupancy - Retail","Breaks, Wheels & Tire Dealers","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Carpentry (incl. Wood Shop Operations)","Kitchen Furniture & Equipment","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Building Owner - Single Occupancy - Retail","Breaks, Wheels & Tire Dealers","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Building Owner - Multiple Occupancy - Mixed-Use Commercial","Car Washes","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Wholesale - Auto Parts (Wheels / Brakes / Steering)","Educational Associations","0.015873017"
"Handyman / Handywoman / Miscellaneous Home Repair","Video and Audio Production","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Building Owner - Single Occupancy - Retail","Breaks, Wheels & Tire Dealers","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","Property Management","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Building Owner - Multiple Occupancy - Mixed-Use Commercial","Car Washes","0.015873017"
"Carpentry (incl. Wood Shop Operations)","Kitchen Furniture & Equipment","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Fundraising Organizations (Charitable / Religious)","Boys & Girls Clubs","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Community / Civic / Special Interest Groups (Non-Medical)","Dance Schools","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Wholesale - Stationery / Film / Religious Goods / Hobby Supplies","Engines","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Wholesale - Novelties / Souvenirs / Memorabilia (No Toys)","Animal Training","0.015873017"
"Software Implementation Integration","Electronical Components Retailer","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Aircraft Maintenance / Repair / Storage (incl Hangars)","Flight Training","0.015873017"
"Truck / Bus Maintenance Garages (No Freight Terminals)","Auto Services","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
"Renovation - Residential (Singles / Semis / Townhouses)","General Contractors","0.015873017"
